"Fall 2025"
"Generated 4/7/2026, 4:16:25 PM"
,"CLSS ID","CRN","Term","Term Code","Department Code","Subject Code","Catalog Number","Course","Section #","Course Title","Long Title","Schedule Type","Title","Meeting Pattern","Meetings","Instructor","Room","Status","Part of Term","Custom Start Date","Custom End Date","Session","Campus","Print/Web","Special Approval","Credit Hrs","Attributes","Course Attributes","Enrollment","Maximum Enrollment","Prior Enrollment","Wait Cap","Wait Total","Attend Mthd","Cross-listings","Cross-list Enrollment","Cross-list Maximum","Cross-list Wait Cap","Cross-list Wait Total","Cross-list Attend Meth","Link To","Comments","Section Notes#1","Section Notes#2","Restrictions
Student Attribute 
Include/Exclude","Restrictions
Student Attribute","Restrictions
Cohort 
Include/Exclude","Restrictions
Cohort"
,"1413","73050","Fall 2025","202570","MATH","MATH"," 90S","MATH 90S","73050 (S31)","Precalculus Algebra Support","Support for Precalculus Algebra","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Greenberg, Mike (@00243537) [Primary, 100%]","No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Online","Yes","(None Assigned)","3","InsMa: No Course Materials","","45","40","37","0","0","W","","","","","","","","","","This is the co-requisite support class for Math 90 section S31. Both sections (CRNs 73049 and 73050) MUST be added together. Course policies are the same for both courses. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"923","71918","Fall 2025","202570","MATH","MATH"," 90S","MATH 90S","71918 (S51)","Precalculus Algebra Support","Support for Precalculus Algebra","Lecture","","MW 7:10pm-8:25pm","MW 7:10pm-8:25pm [Lecture (Class)]","Urman, Roman (@00114263) [Primary, 100%]","BATL 653 - Smart Classroom","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","InsMa: No Course Materials","","23","35","24","0","0","WI","","","","","","","","BATL653","","This is the co-requisite support class for Math 90 section S51. Both sections (CRNs 71043 and 71918) MUST be added together. Course policies are the same for both courses. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1114","72482","Fall 2025","202570","MATH","MATH"," 90S","MATH 90S","72482 (S52)","Precalculus Algebra Support","Support for Precalculus Algebra","Lecture","","TR 7:40pm-8:55pm","TR 7:40pm-8:55pm [Lecture (Class)]","Jeh, Wesley (W00409997) [Primary, 100%]","BATL 349 - Smart Classroom","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","InsMa: No Course Materials","","22","35","26","0","0","W","","","","","","","","","","This is the co-requisite support class for Math 90 section S52. Both sections (CRNs 72480 and72482) MUST be added together. Course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"2149","73967","Fall 2025","202570","MATH","MATH"," 90S","MATH 90S","73967 (S61)","Precalculus Algebra Support","","Lecture","","MW 11:10am-12:25pm","MW 11:10am-12:25pm [Lecture (Class)]","Aggarwal, Monica (S00008434) [Primary, 100%]","STEM 317","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","InsMa: No Course Materials","","21","40","0","0","0","W","","","","","","","","STEAM 317 please","","This is the co-requisite support class for Math 90 section S61. Both sections (CRNs 73966 and 73967) MUST be added together. Course policies are the same for both courses. ","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 95 - Trigonometry"
,"2066","73845","Fall 2025","202570","MATH","MATH"," 95","MATH 95","73845 (001)","Trigonometry","","Lecture","","TR 12:10pm-1:25pm","TR 12:10pm-1:25pm [Lecture (Class)]","Hu, Thomas (W00001619) [Primary, 100%]","HBB 240","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","InsMa: Low-Cost Material; CCSF 2: Mathematics","CCSF 2: Mathematics","19","35","0","0","0","W","","","","","","","","","","This class will meet in person on the Ocean campus. Students can <a href=""mailto:thu@ccsf.edu?subject=Question%20about%20MATH%2095%20CRN%20XXXXX"">send email</a> to the instructor if they have questions before the semester begins.  ","Exclude (E)","High School Exemption (CHSS) ","",""
,"2065","73846","Fall 2025","202570","MATH","MATH"," 95","MATH 95","73846 (861)","Trigonometry","","Online Hybrid","","T 2:10pm-3:25pm","T 2:10pm-3:25pm [Online Hybrid (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Vo, Danny (W00635022) [Primary, 100%]","HC 213; No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","InsMa: Low-Cost Material; CCSF 2: Mathematics","CCSF 2: Mathematics","35","40","0","0","0","WI","","","","","","","","Hopefully, move from ART 315 to HC 205. (Issues with tech and sun)","","This class requires in-person meetings and the use of Canvas. In-person meetings will take place on Tuesdays 2:10 - 3:25pm. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. For course details, students must check the<a
href=""https://ccsf.instructure.com/courses/55276/pages/hybrid-course-information"">instructor's website</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"2067","73847","Fall 2025","202570","MATH","MATH"," 95","MATH 95","73847 (862)","Trigonometry","","Online Hybrid","","R 5:10pm-8pm","R 5:10pm-8pm (12/18/2025) [Online Hybrid (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Fahey, Adam (@00171334) [Primary, 100%]","ART 314 - General Classroom; No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","InsMa: Low-Cost Material; CCSF 2: Mathematics","CCSF 2: Mathematics","28","40","0","0","0","WI","","","","","","","","","","This class requires one in-person meeting for the final exam. The Final exam will take place on the Ocean campus on Thursday December 18, 5pm - 8pm. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. For course details, students must check the <a href=""https://sites.google.com/a/mail.ccsf.edu/afahey2/"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"2203","74020","Fall 2025","202570","MATH","MATH"," 95","MATH 95","74020 (DE1)","Trigonometry","","Lecture","","W 5:10pm-8:15pm","W 5:10pm-8:15pm [Lecture (Class)]","Staff [Primary, 100%]","General Assignment Room","Cancelled","16 week session (9/2/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","3","InsMa: Low-Cost Material; CCSF 2: Mathematics","CCSF 2: Mathematics","0","0","0","0","0","D","","","","","","","","***This class replaces Nataliya's STAT C1000 MW evening section**","","This class will meet in person on the Ocean campus. Students can <a href=""mailto:ngavrysh@ccsf.edu?subject=Question%20about%20MATH%2095%20CRN%2074020"">send email</a> to the instructor if they have questions before the semester begins.  ","Exclude (E)","High School Exemption (CHSS) ","",""
"MATH 98 - Precalculus & Trigonometry"
,"1707","73490","Fall 2025","202570","MATH","MATH"," 98","MATH 98","73490 (301)","Precalculus & Trigonometry","Precalculus & Trigonometry","Lecture","","TR 5:10pm-8:25pm","TR 5:10pm-8:25pm [Lecture (Class)]","Rankenburg, Peter (@00280788) [Primary, 100%]","CHNB 1405","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Chinatown/North Beach","Yes","(None Assigned)","7","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","12","35","23","0","0","W","","","","","","","","","","This class will take place in person on the Chinatown/Northbeach campus. Students can <a href=""mailto:prankenburg@ccsf.edu?subject=Question%20about%20MATH%2098%20CRN%2073490"">send email</a> to the instructor before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1117","72487","Fall 2025","202570","MATH","MATH"," 98","MATH 98","72487 (831)","Precalculus & Trigonometry","Precalculus & Trigonometry","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Nguyen, Sean (W99184420) [Primary, 100%]","No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Evening","Online","Yes","(None Assigned)","7","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","31","40","28","0","0","WI","","","","","","","","","","This class has no scheduled meetings and requires the use of Canvas. All coursework is completed on Canvas using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For course details, students must check the <a href=""https://sites.google.com/mail.ccsf.edu/snguyen/home"">instructor's website</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1116","72486","Fall 2025","202570","MATH","MATH"," 98","MATH 98","72486 (861)","Precalculus & Trigonometry","Precalculus & Trigonometry","Online Hybrid","","R 4:40pm-8pm","R 4:40pm-8pm [Online Hybrid (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Vo, Danny (W00635022) [Primary, 100%]","MIC 277  - General Classroom; No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Evening","Mission","Yes","(None Assigned)","7","CalGETC 2: Math & Quant Reason; InsMa: Low-Cost Material; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","30","40","33","0","0","WI","","","","","","","","","","This class requires in-person meetings and the use of Canvas. In-person meetings will take place on Thursdays from 4:40pm - 8:00pm on the MISSION campus Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For course details, students must check the <a href=""https://ccsf.instructure.com/courses/55276/pages/hybrid-course-information"">instructor's website</a>.
","Exclude (E)","High School Exemption (CHSS) ","",""
"STAT 80 - Introduction to Statistics"
,"1852","73848","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73848 (001)","Introduction to Statistics","","Lecture","","MW 9:10am-11:25am","MW 9:10am-11:25am [Lecture (Class)]","Hu, Thomas (W00001619) [Primary, 100%]","HBB 238","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","21","35","0","0","0","W","","","","","","","","","","This section of STAT C1000 meets in person on the Ocean campus. Students can <a href=""mailto:thu@ccsf.edu?subject=Question%20about%20STAT%20C1000%20CRN%2073848"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1857","73851","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73851 (003)","Introduction to Statistics","","Lecture","","MW 11:10am-1:25pm","MW 11:10am-1:25pm [Lecture (Class)]","Shao, Bin (@00276196) [Primary, 100%]","HC 204 - Smart classroom w/ blacked out curtains @","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","21","35","0","0","0","W","","","","","","","","CLOU 261 is available ","","This section of STAT C1000meets in person at the Ocean campus. Students can <a href=""mailto:bshao@ccsf.edu?subject=Question%20about%20STAT%C1000%20CRN%2073851"">send email</a> to the instructor if they have questions before the semester begins.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1855","73850","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73850 (004)","Introduction to Statistics","","Lecture","","TR 9:10am-11:25am","TR 9:10am-11:25am [Lecture (Class)]","Lum, Lily (W00076775) [Primary, 100%]","HBB 255","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","33","35","0","0","0","W","","","","","","","","Hoping to change from SCIE 302 to HBB 255","","This section of STAT C1000 will give students the opportunity to learn some Python programming and apply their skills in homework assignments and activities. Knowledge of Python is not required - all are welcome! This class takes place in person at the Ocean campus. Students can <a href=""mailto:llum@ccsf.edu?subject=Question%20about%20STAT%20C1000%20CRN%2073850"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1858","73852","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73852 (005)","Introduction to Statistics","","Lecture","","TR 11:10am-1:25pm","TR 11:10am-1:25pm [Lecture (Class)]","Shao, Bin (@00276196) [Primary, 100%]","ART 316 - General Classroom","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","19","35","0","0","0","W","","","","","","","","","","This section of STAT C1000 meets in person at the Ocean Campus. Students can <a href=""mailto:bshao@ccsf.edu?subject=Question%20about%20STAT%20C1000%20CRN%2073852"">send Email</a>  to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1861","73855","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73855 (931)","Introduction to Statistics","","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Bertens, Matthew (W00081349) [Primary, 100%]","No Room Assigned","Active","16 week session (9/2/25 to 12/19/25)","","","Day","Online","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","35","40","0","0","0","DI","","","","","","","","","","This class has no scheduled meetings and requires the use of Canvas. All coursework is completed on Canvas using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For course details, students must check the <a href=""https://sites.google.com/a/mail.ccsf.edu/matthew-bertens/"">instructor's website</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1862","73856","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73856 (932)","Introduction to Statistics","","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Gavryshova, Nataliya (W00646297) [Primary, 100%]","No Room Assigned","Active","16 week session (9/2/25 to 12/19/25)","","","Day","Online","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","35","40","0","0","0","DI","","","","","","","","","","This class requires the use of Canvas with no required in-person meetings. Students will complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. Students can <a href=""mailto:ngavrysh@ccsf.edu?subject=Question%20about%20STAT%20C1000%20CRN%2073856"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1864","73858","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73858 (962)","Introduction to Statistics","","Online Hybrid","","W 12:10pm-2:25pm","W 12:10pm-2:25pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Page II, Ronald (@00264621) [Primary, 100%]","HBB 255; No Room Assigned","Active","16 week session (9/2/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER;  Metro Transfer Program; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","22","40","0","0","0","DI","","","","","","","","","","This class requires one in-person meeting and the use of Canvas. This class will meet on the Ocean campus on Wednesdays at 12:10pm - 2:25pm. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. For course details, students must check the <a href=""https://ccsf.instructure.com/courses/55262"">instructor's website</a>.  This class is part of the Metro Transfer Program, and some seats are reserved for Metro students. For more information, contact (415) 452-5237 or metro@ccsf.edu.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1865","73859","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73859 (964)","Introduction to Statistics","","Online Hybrid","","Sa 11:10am-1:25pm","Sa 11:10am-1:25pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Gavryshova, Nataliya (W00646297) [Primary, 100%]","CHNB 1103; No Room Assigned","Active","16 week session (9/2/25 to 12/19/25)","","","Day","Chinatown/North Beach","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","21","40","0","0","0","DI","","","","","","","","CHNB 1103 if available","","This class requires in-person meetings and the use of Canvas. This class will meet at the Chinatown Northbeach campus on Saturdays, 11:10am - 1:25pm. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. Students can <a href=""mailto:friazati@ccsf.edu?subject=Question%20about%20STAT%20C1000%20CRN%2073859"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1867","73861","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73861 (965)","Introduction to Statistics","","Online Hybrid","","F 10:10am-12pm","F 10:10am-12pm (12/19/2025) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Stevens, Alice (W00172903) [Primary, 100%]","CLOU 261 - Smart Classroom; No Room Assigned","Active","16 week session (9/2/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","25","40","0","0","0","DI","","","","","","","","","","This section of STAT C1000 requires one in-person meeting and the use of Canvas. The final exam will take place in person on Friday December 19, 10:10am - 12pm on the Ocean Campus. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.  For course details, students must check the <a href=""https://sites.google.com/mail.ccsf.edu/astevens/home"">instructor's website</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1868","73862","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73862 (966)","Introduction to Statistics","","Online Hybrid","","F 12:10pm-2pm","F 12:10pm-2pm (12/19/2025) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Stevens, Alice (W00172903) [Primary, 100%]","CLOU 261 - Smart Classroom; No Room Assigned","Active","16 week session (9/2/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","23","40","0","0","0","DI","","","","","","","","","","This section of STAT C1000 requires one in-person meeting and the use of Canvas. The final exam will take place in person on Friday December 19, 12:10pm - 2pm on the Ocean Campus. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.  For course details, students must check the <a href=""https://sites.google.com/mail.ccsf.edu/astevens/home"">instructor's website</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1866","73860","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73860 (967)","Introduction to Statistics","","Online Hybrid","","F 11:10am-1pm","F 11:10am-1pm (10/03/2025) [Lecture (Class)]; F 11:10am-1pm (10/17/2025) [Lecture (Class)]; F 11:10am-1pm (11/07/2025) [Lecture (Class)]; F 11:10am-1pm (11/21/2025) [Lecture (Class)]; F 11:10am-1pm (12/12/2025) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Bertens, Matthew (W00081349) [Primary, 100%]","HBB 398; No Room Assigned","Active","12 week session (9/29/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","39","40","0","0","0","DI","","","","","","","","MUB 398 please","","This class requires in-person meetings and the use of Canvas. There will be FIVE in-person meetings on 10/3, 10/17, 11/7, 11/21,  and 12/12 from 11:10am - 1:00pm. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 12 Weeks. For course details, students must check the <a href=""https://sites.google.com/a/mail.ccsf.edu/matthew-bertens/"">instructor's website</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"2200","74015","Fall 2025","202570","MATH","STAT"," 80","STAT 80","74015 (968)","Introduction to Statistics","","Online Hybrid","","W 5:40pm-7:55pm","W 5:40pm-7:55pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Heimer, Clare (@00297279) [Primary, 100%]","CLOU 258 - Smart Classroom w/ projector; No Room Assigned","Active","16 week session (9/2/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","28","40","0","0","0","DI","","","","","","","","","","This class requires in-person meetings and the use of Canvas. In-person meetings will take place on Wednesday evenings 5:40 - 7:55pm on the Ocean Campus. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For course details, students must check the <a href=""https://sites.google.com/mail.ccsf.edu/math-80/"">instructor's website</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"2201","74021","Fall 2025","202570","MATH","STAT"," 80","STAT 80","74021 (969)","Introduction to Statistics","","Online Hybrid","","T 1:10pm-3:25pm","T 1:10pm-3:25pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Nguyen, Sean (W99184420) [Primary, 100%]","HBB 340; No Room Assigned","Active","16 week session (9/2/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","22","40","0","0","0","DI","","","","","","","","**Replacing Sean Nguyen's Wednesday Afternoon hybrid, which is struggling to enroll students. ","","This class requires in-person meetings and the use of Canvas. This class meets in person on the Ocean campus on Tuesdays, 1:10pm - 3:25pm. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.  For course details, students must check the <a href=""https://sites.google.com/mail.ccsf.edu/snguyen/home/"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1863","73857","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73857 (DE1)","Introduction to Statistics","","Online Hybrid","","W 9:40am-11:55am","W 9:40am-11:55am [Online Hybrid (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Staff [Primary, 100%]; Staff [Primary, 100%]","General Assignment Room","Cancelled","16 week session (9/2/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","0","0","0","0","DI","","","","","","","","","","This class requires one in-person meeting and the use of Canvas. The class will meet on the Ocean campus on Wednesdays, 9:40am - 11:55am. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. For course details, students must check the <a href=""https://shawnwiggins.github.io"">instructor's website</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1860","73854","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73854 (DE2)","Introduction to Statistics","","Online Hybrid","","W 1:10pm-3:25pm","W 1:10pm-3:25pm [Online Hybrid (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Staff [Primary, 100%]; Staff [Primary, 100%]","General Assignment Room","Cancelled","16 week session (9/2/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","40","0","0","0","DI","","","","","","","","","","This class requires in-person meetings and the use of Canvas. This class meets in person on the Ocean campus on Wednesdays, 1:10pm - 3:25pm. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.  For course details, students must check the <a href=""https://sites.google.com/mail.ccsf.edu/snguyen/home/"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1853","73849","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73849 (DE3)","Introduction to Statistics","","Lecture","","MW 9:40am-11:55am","MW 9:40am-11:55am [Lecture (Class)]","Staff [Primary, 100%]","General Assignment Room","Cancelled","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","0","0","0","W","","","","","","","","","","This section of STAT C1000 meets in person on the Ocean campus. Students can <a href=""mailto:wwong@ccsf.edu?subject=Question%20about%20STAT%20C1000%20CRN%2073849"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1859","73853","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73853 (DE4)","Introduction to Statistics","","Lecture","","MW 6:10pm-8:25pm","MW 6:10pm-8:25pm [Lecture (Class)]","Staff [Primary, 100%]","General Assignment Room","Cancelled","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","0","0","0","W","","","","","","","","","","This section of STAT C1000 meets in person on the Ocean campus. Students can <a href=""mailto:ngavrysh@ccsf.edu?subject=Question%20about%20STAT%20C1000%20CRN%2073853"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
