"Fall 2026"
"Generated 4/28/2026, 12:27:50 PM"
,"CLSS ID","CRN","Term","Term Code","Department Code","Subject Code","Catalog Number","Course","Section #","Course Title","Long Title","Schedule Type","Title","Meeting Pattern","Meetings","Instructor","Room","Status","Part of Term","Custom Start Date","Custom End Date","Session","Campus","Print/Web","Special Approval","Credit Hrs","Attributes","Course Attributes","Enrollment","Maximum Enrollment","Prior Enrollment","Wait Cap","Wait Total","Attend Mthd","Cross-listings","Cross-list Enrollment","Cross-list Maximum","Cross-list Wait Cap","Cross-list Wait Total","Cross-list Attend Meth","Link To","Comments","Section Notes#1","Section Notes#2","Restrictions
Student Attribute 
Include/Exclude","Restrictions
Student Attribute","Restrictions
Cohort 
Include/Exclude","Restrictions
Cohort"
,"1693","73860","Fall 2026","202670","MATH","STAT"," 80","STAT 80","73860 (967)","Introduction to Statistics","Introduction to Statistics","Online Hybrid","","F 11:10am-1pm","F 11:10am-1pm (10/02/2026) [Lecture (Class)]; F 11:10am-1pm (10/16/2026) [Lecture (Class)]; F 11:10am-1pm (11/06/2026) [Lecture (Class)]; F 11:10am-1pm (11/20/2026) [Lecture (Class)]; F 11:10am-1pm (12/18/2026) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Bertens, Matthew (W00081349) [Primary, 100%]","STEM 317; No Room Assigned","Active","12 week session (9/28/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","39","10","0","DI","","","","","","","","","","This class requires in-person meetings and the use of Canvas. In-person meeting information (meeting days, times, location) is in the class schedule. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 12 weeks. For student support and other services, students can check the <a href=""https://sites.google.com/a/mail.ccsf.edu/matthew-bertens"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1818","74015","Fall 2026","202670","MATH","STAT"," 80","STAT 80","74015 (968)","Introduction to Statistics","Introduction to Statistics","Online Hybrid","","W 12:10pm-2:25pm","W 12:10pm-2:25pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Page II, Ronald (@00264621) [Primary, 100%]","HBB 255; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","28","10","0","DI","","","","","","","","Room Request: HBB 255","","Some seats are reserved for students in the Metro Transfer Program. This class requires in-person meetings and the use of Canvas. In-person meeting information (meeting days, times, location) is in the class schedule. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check the <a href=""https://ccsf.instructure.com/courses/55262/pages/welcome"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1823","74021","Fall 2026","202670","MATH","STAT"," 80","STAT 80","74021 (969)","Introduction to Statistics","Introduction to Statistics","Online Hybrid","","T 1:10pm-3:25pm","T 1:10pm-3:25pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Nguyen, Sean (W99184420) [Primary, 100%]","HBB 255; No Room Assigned","Active","16 week session (8/31/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","22","10","0","DI","","","","","","","","","","This class requires in-person meetings and the use of Canvas. In-person meeting information (meeting days, times, location) is in the class schedule. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 16 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1696","73864","Fall 2026","202670","MATH","STAT"," 80","STAT 80","73864 (S01)","Introduction to Statistics","Introduction to Statistics","Lecture","","MW 1:10pm-3:25pm","MW 1:10pm-3:25pm [Lecture (Class)]","Maoujoudi, Abdelhak (@00286331) [Primary, 100%]","BATL 753 - General Classroom","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","23","10","0","W","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"1697","73865","Fall 2026","202670","MATH","STAT"," 80","STAT 80","73865 (S02)","Introduction to Statistics","Introduction to Statistics","Lecture","","MW 11:10am-1:25pm","MW 11:10am-1:25pm [Lecture (Class)]","Vysotskiy, Vitaliy (W00641290) [Primary, 100%]","HC 205","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","21","10","0","W","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"1700","73868","Fall 2026","202670","MATH","STAT"," 80","STAT 80","73868 (S31)","Introduction to Statistics","Introduction to Statistics","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Fredericks, James (@00080129) [Primary, 100%]","No Room Assigned","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Online","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","40","40","10","0","WI","","","","","","","","","","This class requires the use of Canvas with no required in-person meetings. Students will complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check the <a href=""https://sites.google.com/view/jamesfredericks/"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1701","73869","Fall 2026","202670","MATH","STAT"," 80","STAT 80","73869 (S32)","Introduction to Statistics","Introduction to Statistics","Online Hybrid","","Sa 10:10am-12pm","Sa 10:10am-12pm [Online Hybrid (To Be Arranged)]; Does Not Meet (12/19/2026) [Lecture (Class)]","Page II, Ronald (@00264621) [Primary, 100%]","HBB 357; No Room Assigned","Active","Full Term (8/18/26 to 12/22/26)","","","Weekend","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","26","10","0","WI","","","","","","","","Need to cancel and replace with new section: Meeting date/pattern error.","","This class requires one in-person meeting and the use of Canvas. The required in-person meeting on December 19th from 10:10 - 12:00 pm will take place at the Ocean campus for the Final Exam. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check the <a href=""https://ccsf.instructure.com/courses/55262/pages/welcome"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1699","73867","Fall 2026","202670","MATH","STAT"," 80","STAT 80","73867 (S51)","Introduction to Statistics","Introduction to Statistics","Lecture","","TR 6:10pm-8:25pm","TR 6:10pm-8:25pm [Lecture (Class)]","Rebouh, Mousa (W00228633) [Primary, 100%]","HC 206","Active","Full Term (8/18/26 to 12/22/26)","","","Evening","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","35","20","10","0","W","","","","","","","","","","","Exclude (E)","High School Exemption (CHSS) ","",""
,"2151","74341","Fall 2026","202670","MATH","STAT"," 80","STAT 80","74341 (S61)","Introduction to Statistics","","Online Hybrid","","Sa 10:10am-12pm","Sa 10:10am-12pm (12/19/2026) [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Page II, Ronald (@00264621) [Primary, 100%]","General Assignment Room; No Room Assigned","Active","Full Term (8/18/26 to 12/22/26)","","","Weekend","Ocean","Yes","(None Assigned)","5","InsMa: No-Cost OER; CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","40","","10","0","WI","","","","","","","","Room Request: HBB 357
This section will replace STAT 80-S32, which contained scheduling errors.","","This class requires one in-person meeting and the use of Canvas. The required in-person meeting on December 19th from 10:10 - 12:00 pm will take place at the Ocean campus for the Final Exam. Students will also complete coursework in Canvas, which must be accessed using an internet-enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check the <a href=""https://ccsf.instructure.com/courses/55262/pages/welcome"">instructor's website</a>.","","","",""
"STAT 80S - Support for Statistics"
,"1703","73871","Fall 2026","202670","MATH","STAT"," 80S","STAT 80S","73871 (S01)","Support for Statistics","Support for Probability and Statistics","Lecture","","MW 12:10pm-1pm","MW 12:10pm-1pm [Lecture (Class)]","Maoujoudi, Abdelhak (@00286331) [Primary, 100%]","BATL 753 - General Classroom","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","2","InsMa: No-Cost OER","","0","35","23","10","0","W","","","","","","","","","","This is the required co-requisite support class for STAT C1000 section S01. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1704","73872","Fall 2026","202670","MATH","STAT"," 80S","STAT 80S","73872 (S02)","Support for Statistics","Support for Probability and Statistics","Lecture","","MW 2:10pm-3pm","MW 2:10pm-3pm [Lecture (Class)]","Vysotskiy, Vitaliy (W00641290) [Primary, 100%]","HC 205","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Ocean","Yes","(None Assigned)","2","InsMa: No-Cost OER","","0","35","21","10","0","W","","","","","","","","","","This is the required co-requisite support class for STAT C1000 section S02. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1707","73875","Fall 2026","202670","MATH","STAT"," 80S","STAT 80S","73875 (S31)","Support for Statistics","Support for Probability and Statistics","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Fredericks, James (@00080129) [Primary, 100%]","No Room Assigned","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Online","Yes","(None Assigned)","2","InsMa: No-Cost OER","","0","40","40","10","0","WI","","","","","","","","","","This is the required co-requisite support class for STAT C1000 section S31. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1708","73876","Fall 2026","202670","MATH","STAT"," 80S","STAT 80S","73876 (S32)","Support for Statistics","Support for Probability and Statistics","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Page II, Ronald (@00264621) [Primary, 100%]","No Room Assigned","Active","Full Term (8/18/26 to 12/22/26)","","","Day","Online","Yes","(None Assigned)","2","InsMa: No-Cost OER","","0","40","26","10","0","WI","","","","","","","","Need to cancel and replace with a new section: Meeting date/pattern error in coreq section.","","This is the required co-requisite support class for STAT C1000 section S32. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1706","73874","Fall 2026","202670","MATH","STAT"," 80S","STAT 80S","73874 (S51)","Support for Statistics","Support for Probability and Statistics","Lecture","","TR 5:10pm-6pm","TR 5:10pm-6pm [Lecture (Class)]","Rebouh, Mousa (W00228633) [Primary, 100%]","HC 206","Active","Full Term (8/18/26 to 12/22/26)","","","Evening","Ocean","Yes","(None Assigned)","2","InsMa: No-Cost OER","","0","35","20","10","0","W","","","","","","","","","","This is the required co-requisite support class for STAT C1000 section S51. The course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"2153","74342","Fall 2026","202670","MATH","STAT"," 80S","STAT 80S","74342 (S61)","Support for Statistics","","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (Class)]","Page II, Ronald (@00264621) [Primary, 100%]","No Room Assigned","Active","Full Term (8/18/26 to 12/22/26)","","","Weekend","Online","Yes","(None Assigned)","2","InsMa: No-Cost OER","","0","40","","10","0","WI","","","","","","","","This will replace STAT 80S (S32).","","This is the required co-requisite support class for STAT C1000 section S61. The course policies are the same for both courses.","","","",""
